stock1,stock2,correlation,abs_correlation,p_value,ci_lower,ci_upper,bootstrap_ci_lower,bootstrap_ci_upper,monte_carlo_p_value,sample_size,lag_days,method,is_significant,strength,adjusted_p_value,is_significant_adjusted,time_horizon,lag_period,horizon_lag_combo
SYK,IONS,0.5373402442172928,0.5373402442172928,9.959792012174352e-222,0.5112451801089218,0.5624454571111965,0.25785828533313404,0.8499153019928044,0.0,2968,6,pearson,True,Moderate,1.9919584024348704e-221,True,90,6,90d_lag6
MRK,HUM,-0.5071563625157212,0.5071563625157212,3.130741553778686e-151,-0.5368360745064211,-0.47622295566795897,-0.8648449437751352,0.2668458560120129,0.0,2310,24,pearson,True,Moderate,1.2522966215114744e-150,True,730,24,730d_lag24
ZBH,IQV,0.46634452554674316,0.46634452554674316,4.430187083134125e-125,0.43381185019712093,0.4976628123466472,0.34175629306178507,0.9506124260399426,0.0,2310,24,pearson,True,Moderate,8.86037416626825e-125,True,730,24,730d_lag24
BMY,ZBH,-0.46177668673172173,0.46177668673172173,3.5636414312102735e-161,-0.48923240402225204,-0.43340662128309504,-0.8452214580041152,0.002794264438358741,0.001,3054,3,pearson,True,Moderate,8.909103578025684e-161,True,7,3,7d_lag3
MDT,DXCM,-0.45296954789034916,0.45296954789034916,8.05907864546817e-150,-0.48113572427743895,-0.4238691323335039,-0.871492071630477,0.09319671790657391,0.0,2962,12,pearson,True,Moderate,8.05907864546817e-150,True,90,12,90d_lag12
MRNA,SYK,0.44653243208380045,0.44653243208380045,2.432405060169324e-148,0.41755330600227447,0.4746041211713965,0.06545800116775578,0.8022742495643124,0.0,3028,6,pearson,True,Moderate,2.432405060169324e-148,True,30,6,30d_lag6
CVS,TMO,-0.44389530427135465,0.44389530427135465,1.0330913907558811e-112,-0.47597855025135727,-0.4106321168792211,-0.8110868361603817,0.8089202949619457,0.0,2322,12,pearson,True,Moderate,1.0330913907558811e-112,True,730,12,730d_lag12
BNTX,EW,-0.44311888480763445,0.44311888480763445,1.4421942864339012e-110,-0.4754780589823063,-0.4095622493111761,-0.8610765022326353,0.18692296238601158,0.001,2286,48,pearson,True,Moderate,1.9229257152452016e-110,True,730,48,730d_lag48
CNC,DXCM,-0.43549819077307833,0.43549819077307833,1.1487398129427007e-133,-0.4646271528777206,-0.40542774399504744,-0.8165900434059081,0.269232227259327,0.0,2881,3,pearson,True,Moderate,3.4462194388281023e-133,True,180,3,180d_lag3
ABT,A,0.4118086300161183,0.4118086300161183,2.441183581766346e-125,0.3819183854115027,0.4408382730712263,-0.0035639767708290694,0.7392807389876646,0.0,3054,3,pearson,True,Moderate,4.06863930294391e-125,True,7,3,7d_lag3
JNJ,TECH,0.4057040047220088,0.4057040047220088,1.3352592656396694e-119,0.3754134385407024,0.43512887656815274,-0.09487744805710024,0.8669662079934926,0.0,3009,48,pearson,True,Moderate,1.3352592656396694e-119,True,7,48,7d_lag48
CVS,A,-0.4044021357330141,0.4044021357330141,1.5942407787415014e-120,-0.4336506822446934,-0.3743023199640556,-0.7312655849207917,0.024605828042331145,0.0,3054,3,pearson,True,Moderate,1.9928009734268765e-120,True,7,3,7d_lag3
MRK,LLY,0.40294615352112073,0.40294615352112073,4.6769164020050424e-104,0.3705608940324308,0.4343528426792332,0.03142057831375177,0.7211250700695618,0.0,2651,48,pearson,True,Moderate,6.235888536006723e-104,True,365,48,365d_lag48
TMO,WST,-0.40187602198580885,0.40187602198580885,2.797960191333929e-112,-0.432053507452002,-0.3707995865602804,-0.7966725088493755,0.22170628440048937,0.0,2881,3,pearson,True,Moderate,4.196940287000894e-112,True,180,3,180d_lag3
AMGN,TECH,0.3972242668342135,0.3972242668342135,1.6490762614548344e-109,0.36601544388292145,0.42754061059153536,0.0055691563257661185,0.8499154759391053,0.0,2881,3,pearson,True,Weak,1.6490762614548344e-109,True,180,3,180d_lag3
JNJ,ISRG,0.39722316292747684,0.39722316292747684,2.849737412896251e-87,0.3621233617120298,0.4311980862768991,0.3831847194284427,0.9727727024724862,0.001,2286,48,pearson,True,Weak,2.849737412896251e-87,True,730,48,730d_lag48
CNC,BSX,0.3940413889211622,0.3940413889211622,8.141624856583397e-113,0.36349245248915024,0.42374379803498524,0.03467691978698429,0.7591166871735365,0.0,3022,12,pearson,True,Weak,,,30,12,30d_lag12
MRK,DHR,0.38696570109313994,0.38696570109313994,5.7572571763399235e-102,0.3552182262035113,0.4178215181824449,0.044639871490627064,0.7097165132642598,0.0,2836,48,pearson,True,Weak,1.1514514352679847e-101,True,180,48,180d_lag48
VRTX,ILMN,0.3847053506466284,0.3847053506466284,8.017069441365678e-96,0.35206780971321916,0.4164084819566271,0.11787269916351076,0.7638954807924209,0.001,2696,3,pearson,True,Weak,,,365,3,365d_lag3
HUM,IONS,0.3828372177291917,0.3828372177291917,1.6116185100419162e-81,0.3474791576400682,0.4171081327775258,0.04212570197077629,0.9359739608691243,0.0,2310,24,pearson,True,Weak,2.1488246800558884e-81,True,730,24,730d_lag24
DHR,IDXX,0.37271643246839914,0.37271643246839914,3.84355000614209e-88,0.3394634709546885,0.4050389311098668,0.039079886658415955,0.8685553217550065,0.001,2651,48,pearson,True,Weak,3.84355000614209e-88,True,365,48,365d_lag48
ABT,BMRN,0.370767672374593,0.370767672374593,9.005547105457728e-77,0.3351911280284272,0.4052883713555206,0.30047782782228566,0.9644202916341409,0.001,2328,6,pearson,True,Weak,9.005547105457728e-77,True,730,6,730d_lag6
EW,RARE,0.3694169538828239,0.3694169538828239,2.8003298184051026e-99,0.33836656184984726,0.3996637904208309,-0.01662219917290262,0.8702615062534356,0.0,3051,6,pearson,True,Weak,5.600659636810205e-99,True,7,6,7d_lag6
ABBV,AMGN,-0.34853489974995167,0.34853489974995167,1.0906783642432434e-87,-0.3793593528260526,-0.3169376457311944,-0.8051202663189867,0.002740576877098165,0.0,3045,12,pearson,True,Weak,,,7,12,7d_lag12
SYK,EXAS,-0.33408192967722095,0.33408192967722095,7.645205415811876e-78,-0.3657606702434721,-0.30162999565237986,-0.7261409129047254,0.3343314376135017,0.001,2950,24,pearson,True,Weak,7.645205415811876e-78,True,90,24,90d_lag24
BMY,HUM,0.32058896959237443,0.32058896959237443,2.2887549009438776e-56,0.2835124197736287,0.3567085022004712,0.008601489460121889,0.8589034696443292,0.0,2310,24,pearson,True,Weak,2.2887549009438776e-56,True,730,24,730d_lag24
MOH,RARE,0.3200462561599509,0.3200462561599509,1.2774144038618021e-73,0.28782909119932765,0.3515398458532231,-0.0034309374973272794,0.8027803842467377,0.001,3051,6,pearson,True,Weak,1.2774144038618021e-73,True,7,6,7d_lag6
LLY,AMGN,0.3182595642433696,0.3182595642433696,7.580097932056246e-73,0.2860195626251937,0.349779824721595,-0.021460356466769415,0.6579230419625881,0.001,3054,3,pearson,True,Weak,7.580097932056246e-73,True,7,3,7d_lag3
CI,ABT,-0.31465761119802543,0.31465761119802543,3.274018281947906e-66,-0.34744055296243875,-0.2811064171028786,-0.8746911204576095,0.5106394537833957,0.0,2836,48,pearson,True,Weak,3.274018281947906e-66,True,180,48,180d_lag48
MRNA,BNTX,0.31174910633113073,0.31174910633113073,2.622010806315534e-69,0.2792455120397238,0.3435390931514091,0.007179854614937914,0.6612623161259911,0.0,3031,3,pearson,True,Weak,2.622010806315534e-69,True,30,3,30d_lag3
PFE,LLY,-0.3072320494508834,0.3072320494508834,6.602107755665018e-66,-0.33945864403969256,-0.27428503357019873,-0.6603981988701547,0.0683238983097035,0.0,2968,6,pearson,True,Weak,6.602107755665018e-66,True,90,6,90d_lag6
